_latitude,_longitude,_quarter_begin,_quarter_begin_date,labeler_code,location,location_address,location_city,location_state,location_zip,medicaid_amount_reimbursed,ndc,non_medicaid_amount_reimbursed,number_of_prescriptions,package_size,period_covered,product_code,product_fda_list_name,quarter,state_code,suppression_used,total_amount_reimbursed,units_reimbursed,utilization_type
43.3504,-84.5603,1/1,2017-01-01T00:00:00.000,66689,POINT (-84.5603 43.3504),,,,,,66689071116,,,16,2017,0711,METHADONE,1,MI,true,,,MCOU
31.106,-97.6475,1/1,2017-01-01T00:00:00.000,67877,POINT (-97.6475 31.106),,,,,351.75,67877011601,8.9,16,01,2017,0116,METHADONE,1,TX,false,360.65,2091,FFSU
44.2853,-99.4632,1/1,2017-01-01T00:00:00.000,00406,POINT (-99.4632 44.2853),,,,,495.8,00406577101,0,25,01,2017,5771,METHADONE,1,SD,false,495.8,4088,FFSU
36.17,-119.7462,1/1,2017-01-01T00:00:00.000,00406,POINT (-119.7462 36.17),,,,,,00406577123,,,23,2017,5771,METHADONE,1,CA,true,,,FFSU
39.0646,-105.3272,1/1,2017-01-01T00:00:00.000,12496,POINT (-105.3272 39.0646),,,,,10219.03,12496120801,526.6,40,01,2017,1208,SUBOXONE,1,CO,false,10745.63,1391,FFSU
44.2394,-114.5103,1/1,2017-01-01T00:00:00.000,00054,POINT (-114.5103 44.2394),,,,,1699.63,00054457125,0,76,25,2017,4571,METHADONE,1,ID,false,1699.63,8237,FFSU
44.2853,-99.4632,1/1,2017-01-01T00:00:00.000,00054,POINT (-99.4632 44.2853),,,,,,00054457125,,,25,2017,4571,METHADONE,1,SD,true,,,FFSU
39.8647,-86.2604,1/1,2017-01-01T00:00:00.000,00054,POINT (-86.2604 39.8647),,,,,,00054355563,,,63,2017,3555,METHADONE,1,IN,true,,,MCOU
37.669,-84.6514,1/1,2017-01-01T00:00:00.000,66689,POINT (-84.6514 37.669),,,,,,66689071116,,,16,2017,0711,METHADONE,1,KY,true,,,MCOU
38.4623,-92.302,1/1,2017-01-01T00:00:00.000,54123,POINT (-92.302 38.4623),,,,,,54123098630,,,30,2017,0986,ZUBSOLV,1,MO,true,,,FFSU
27.8333,-81.717,1/1,2017-01-01T00:00:00.000,12496,POINT (-81.717 27.8333),,,,,,12496075705,,,05,2017,0757,BUPRENEX,1,FL,true,,,MCOU
40.3736,-82.7755,1/1,2017-01-01T00:00:00.000,00406,POINT (-82.7755 40.3736),,,,,,00406575562,,,62,2017,5755,METHADONE,1,OH,true,,,MCOU
37.669,-84.6514,1/1,2017-01-01T00:00:00.000,59011,POINT (-84.6514 37.669),,,,,,59011075704,,,04,2017,0757,BUTRANS,1,KY,true,,,MCOU
40.3736,-82.7755,1/1,2017-01-01T00:00:00.000,66689,POINT (-82.7755 40.3736),,,,,,66689069430,,,30,2017,0694,Methadone,1,OH,true,,,MCOU
32.9866,-83.6487,1/1,2017-01-01T00:00:00.000,00406,POINT (-83.6487 32.9866),,,,,7834.94,00406577101,0,270,01,2017,5771,METHADONE,1,GA,false,7834.94,26661,MCOU
44.5672,-122.1269,1/1,2017-01-01T00:00:00.000,00406,POINT (-122.1269 44.5672),,,,,,00406575501,,,01,2017,5755,METHADONE,1,OR,true,,,FFSU
38.4623,-92.302,1/1,2017-01-01T00:00:00.000,00054,POINT (-92.302 38.4623),,,,,2745.2,00054457025,23.73,112,25,2017,4570,METHADONE,1,MO,false,2768.93,9259,FFSU
38.8964,-77.0262,1/1,2017-01-01T00:00:00.000,00054,POINT (-77.0262 38.8964),,,,,506.47,00054457125,15,19,25,2017,4571,METHADONE,1,DC,false,521.47,3788,FFSU
36.17,-119.7462,1/1,2017-01-01T00:00:00.000,00406,POINT (-119.7462 36.17),,,,,,00406575523,,,23,2017,5755,METHADONE,1,CA,true,,,MCOU
40.3736,-82.7755,1/1,2017-01-01T00:00:00.000,00054,POINT (-82.7755 40.3736),,,,,,00054355344,,,44,2017,3553,METHADONE,1,OH,true,,,FFSU
61.385,-152.2683,1/1,2017-01-01T00:00:00.000,00054,POINT (-152.2683 61.385),,,,,,00054457025,,,25,2017,4570,METHADONE,1,AK,true,,,FFSU
44.6074,-69.3977,1/1,2017-01-01T00:00:00.000,00054,POINT (-69.3977 44.6074),,,,,3371.13,00054457125,1.82,288,25,2017,4571,METHADONE,1,ME,false,3372.95,22377,FFSU
27.8333,-81.717,1/1,2017-01-01T00:00:00.000,67877,POINT (-81.717 27.8333),,,,,2788.84,67877011601,7.88,223,01,2017,0116,METHADONE,1,FL,false,2796.72,24042,MCOU
43.4108,-71.5653,1/1,2017-01-01T00:00:00.000,13107,POINT (-71.5653 43.4108),,,,,2714.38,13107008901,0,108,01,2017,0089,METHADONE,1,NH,false,2714.38,12221,MCOU
36.17,-119.7462,1/1,2017-01-01T00:00:00.000,67457,POINT (-119.7462 36.17),,,,,,67457021720,,,20,2017,0217,METHADONE,1,CA,true,,,MCOU
31.1801,-91.8749,1/1,2017-01-01T00:00:00.000,59011,POINT (-91.8749 31.1801),,,,,,59011075204,,,04,2017,0752,BUTRANS,1,LA,true,,,MCOU
44.5672,-122.1269,1/1,2017-01-01T00:00:00.000,00054,POINT (-122.1269 44.5672),,,,,253.53,00054355563,0,14,63,2017,3555,METHADONE,1,OR,false,253.53,1685.2,MCOU
40.1135,-111.8535,1/1,2017-01-01T00:00:00.000,00054,POINT (-111.8535 40.1135),,,,,,00054457025,,,25,2017,4570,METHADONE,1,UT,true,,,FFSU
21.1098,-157.5311,1/1,2017-01-01T00:00:00.000,00406,POINT (-157.5311 21.1098),,,,,12588.84,00406577101,0,308,01,2017,5771,METHADONE,1,HI,false,12588.84,39391,MCOU
41.5834,-72.7622,1/1,2017-01-01T00:00:00.000,66689,POINT (-72.7622 41.5834),,,,,,66689069479,,,79,2017,0694,METHADONE,1,CT,true,,,FFSU
45.7326,-93.9196,1/1,2017-01-01T00:00:00.000,59385,POINT (-93.9196 45.7326),,,,,,59385001630,,,30,2017,0016,BUNAVAIL,1,MN,true,,,FFSU
32.9866,-83.6487,1/1,2017-01-01T00:00:00.000,00054,POINT (-83.6487 32.9866),,,,,3564,00054457125,0,176,25,2017,4571,METHADONE,1,GA,false,3564,18902,MCOU
42.2373,-71.5314,1/1,2017-01-01T00:00:00.000,00054,POINT (-71.5314 42.2373),,,,,,00054355663,,,63,2017,3556,METHADONE,1,MA,true,,,FFSU
44.2853,-99.4632,1/1,2017-01-01T00:00:00.000,00054,POINT (-99.4632 44.2853),,,,,,00054355563,,,63,2017,3555,METHADONE,1,SD,true,,,FFSU
,,1/1,2017-01-01T00:00:00.000,00406,,,,,,,00406577123,,,23,2017,5771,METHADONE,1,XX,true,,,MCOU
36.17,-119.7462,1/1,2017-01-01T00:00:00.000,00054,POINT (-119.7462 36.17),,,,,,00054039168,,,68,2017,0391,METHADONE,1,CA,true,,,MCOU
38.8964,-77.0262,1/1,2017-01-01T00:00:00.000,00406,POINT (-77.0262 38.8964),,,,,,00406577101,,,01,2017,5771,METHADONE,1,DC,true,,,MCOU
40.3363,-89.0022,1/1,2017-01-01T00:00:00.000,00054,POINT (-89.0022 40.3363),,,,,,00054855324,,,24,2017,8553,METHADONE,1,IL,true,,,MCOU
38.4623,-92.302,1/1,2017-01-01T00:00:00.000,00406,POINT (-92.302 38.4623),,,,,1642.76,00406575501,0,59,01,2017,5755,METHADONE,1,MO,false,1642.76,4862,FFSU
39.0646,-105.3272,1/1,2017-01-01T00:00:00.000,54123,POINT (-105.3272 39.0646),,,,,,54123095730,,,30,2017,0957,ZUBSOLV,1,CO,true,,,MCOU
,,1/1,2017-01-01T00:00:00.000,68084,,,,,,,68084073801,,,01,2017,0738,METHADONE,1,XX,true,,,FFSU
27.8333,-81.717,1/1,2017-01-01T00:00:00.000,59011,POINT (-81.717 27.8333),,,,,,59011075704,,,04,2017,0757,BUTRANS,1,FL,true,,,FFSU
33.8191,-80.9066,1/1,2017-01-01T00:00:00.000,59011,POINT (-80.9066 33.8191),,,,,,59011075804,,,04,2017,0758,BUTRANS,1,SC,true,,,MCOU
43.3504,-84.5603,1/1,2017-01-01T00:00:00.000,63739,POINT (-84.5603 43.3504),,,,,,63739000610,,,10,2017,0006,METHADONE,1,MI,true,,,MCOU
37.768,-78.2057,1/1,2017-01-01T00:00:00.000,13107,POINT (-78.2057 37.768),,,,,,13107008901,,,01,2017,0089,Methadone,1,VA,true,,,FFSU
31.1801,-91.8749,1/1,2017-01-01T00:00:00.000,59011,POINT (-91.8749 31.1801),,,,,4376.8,59011075104,1497.75,16,04,2017,0751,BUTRANS,1,LA,false,5874.55,64,FFSU
44.2853,-99.4632,1/1,2017-01-01T00:00:00.000,00054,POINT (-99.4632 44.2853),,,,,,00054457025,,,25,2017,4570,METHADONE,1,SD,true,,,FFSU
40.3363,-89.0022,1/1,2017-01-01T00:00:00.000,00054,POINT (-89.0022 40.3363),,,,,,00054355344,,,44,2017,3553,METHADONE,1,IL,true,,,FFSU
45.7326,-93.9196,1/1,2017-01-01T00:00:00.000,59385,POINT (-93.9196 45.7326),,,,,,59385001430,,,30,2017,0014,BUNAVAIL,1,MN,true,,,MCOU
39.0646,-105.3272,1/1,2017-01-01T00:00:00.000,00054,POINT (-105.3272 39.0646),,,,,616.68,00054355563,13.73,50,63,2017,3555,METHADONE,1,CO,false,630.41,1984.6,FFSU
44.6074,-69.3977,1/1,2017-01-01T00:00:00.000,12496,POINT (-69.3977 44.6074),,,,,253457.56,12496121203,506.94,1436,03,2017,1212,SUBOXONE,1,ME,false,253964.5,16174,FFSU
33.7712,-111.3877,1/1,2017-01-01T00:00:00.000,00054,POINT (-111.3877 33.7712),,,,,302.08,00054457125,0,19,25,2017,4571,METHADONE,1,AZ,false,302.08,1620,FFSU
32.9866,-83.6487,1/1,2017-01-01T00:00:00.000,66689,POINT (-83.6487 32.9866),,,,,,66689071116,,,16,2017,0711,Methadone,1,GA,true,,,MCOU
47.3917,-121.5708,1/1,2017-01-01T00:00:00.000,00054,POINT (-121.5708 47.3917),,,,,1158.85,00054457125,0,90,25,2017,4571,METHADONE,1,WA,false,1158.85,9071,FFSU
45.7326,-93.9196,1/1,2017-01-01T00:00:00.000,59011,POINT (-93.9196 45.7326),,,,,4766.53,59011075004,12,19,04,2017,0750,BUTRANS,1,MN,false,4778.53,76,MCOU
40.1135,-111.8535,1/1,2017-01-01T00:00:00.000,00054,POINT (-111.8535 40.1135),,,,,,00054355563,,,63,2017,3555,METHADONE,1,UT,true,,,MCOU
38.4199,-117.1219,1/1,2017-01-01T00:00:00.000,13107,POINT (-117.1219 38.4199),,,,,,13107008901,,,01,2017,0089,Methadone,1,NV,true,,,MCOU
39.0724,-76.7902,1/1,2017-01-01T00:00:00.000,00054,POINT (-76.7902 39.0724),,,,,12946.88,00054457125,556.11,905,25,2017,4571,METHADONE,1,MD,false,13502.99,94268,MCOU
44.5672,-122.1269,1/1,2017-01-01T00:00:00.000,00054,POINT (-122.1269 44.5672),,,,,4330.69,00054457025,0,271,25,2017,4570,METHADONE,1,OR,false,4330.69,22061,MCOU
43.3504,-84.5603,1/1,2017-01-01T00:00:00.000,59011,POINT (-84.5603 43.3504),,,,,,59011075704,,,04,2017,0757,BUTRANS,1,MI,true,,,FFSU
40.5773,-77.264,1/1,2017-01-01T00:00:00.000,13107,POINT (-77.264 40.5773),,,,,1553.68,13107008801,0,75,01,2017,0088,Methadone,1,PA,false,1553.68,6679,MCOU
45.7326,-93.9196,1/1,2017-01-01T00:00:00.000,59011,POINT (-93.9196 45.7326),,,,,,59011075204,,,04,2017,0752,BUTRANS,1,MN,true,,,FFSU
39.0646,-105.3272,1/1,2017-01-01T00:00:00.000,13107,POINT (-105.3272 39.0646),,,,,1194.24,13107008901,0,44,01,2017,0089,METHADONE,1,CO,false,1194.24,4826,FFSU
35.5376,-96.9247,1/1,2017-01-01T00:00:00.000,00054,POINT (-96.9247 35.5376),,,,,,00054355663,,,63,2017,3556,METHADONE,1,OK,true,,,FFSU
40.3736,-82.7755,1/1,2017-01-01T00:00:00.000,00054,POINT (-82.7755 40.3736),,,,,2942.75,00054457125,22.58,187,25,2017,4571,METHADONE,1,OH,false,2965.33,14332,FFSU
44.0407,-72.7093,1/1,2017-01-01T00:00:00.000,00406,POINT (-72.7093 44.0407),,,,,1429.93,00406577162,11.71,80,62,2017,5771,METHADONE,1,VT,false,1441.64,9391,FFSU
27.8333,-81.717,1/1,2017-01-01T00:00:00.000,00054,POINT (-81.717 27.8333),,,,,,00054355563,,,63,2017,3555,METHADONE,1,FL,true,,,FFSU
35.6411,-79.8431,1/1,2017-01-01T00:00:00.000,54123,POINT (-79.8431 35.6411),,,,,,54123091430,,,30,2017,0914,ZUBSOLV,1,NC,true,,,FFSU
44.6074,-69.3977,1/1,2017-01-01T00:00:00.000,00406,POINT (-69.3977 44.6074),,,,,439.16,00406575501,0.58,36,01,2017,5755,METHADONE,1,ME,false,439.74,2279,FFSU
44.2394,-114.5103,1/1,2017-01-01T00:00:00.000,12496,POINT (-114.5103 44.2394),,,,,,12496120403,,,03,2017,1204,SUBOXONE,1,ID,true,,,FFSU
44.2394,-114.5103,1/1,2017-01-01T00:00:00.000,59011,POINT (-114.5103 44.2394),,,,,17717.08,59011075804,0,34,04,2017,0758,BUTRANS,1,ID,false,17717.08,136,FFSU
39.0646,-105.3272,1/1,2017-01-01T00:00:00.000,13107,POINT (-105.3272 39.0646),,,,,,13107008901,,,01,2017,0089,METHADONE,1,CO,true,,,MCOU
40.3736,-82.7755,1/1,2017-01-01T00:00:00.000,00054,POINT (-82.7755 40.3736),,,,,,00054355663,,,63,2017,3556,METHADONE,1,OH,true,,,FFSU
40.5773,-77.264,1/1,2017-01-01T00:00:00.000,00054,POINT (-77.264 40.5773),,,,,,00054355563,,,63,2017,3555,METHADONE,1,PA,true,,,FFSU
40.3736,-82.7755,1/1,2017-01-01T00:00:00.000,00904,POINT (-82.7755 40.3736),,,,,,00904653061,,,61,2017,6530,METHADONE,1,OH,true,,,MCOU
38.468,-80.9696,1/1,2017-01-01T00:00:00.000,00406,POINT (-80.9696 38.468),,,,,784.28,00406577101,6.27,31,01,2017,5771,METHADONE,1,WV,false,790.55,5199,FFSU
42.2373,-71.5314,1/1,2017-01-01T00:00:00.000,00054,POINT (-71.5314 42.2373),,,,,,00054355663,,,63,2017,3556,METHADONE,1,MA,true,,,MCOU
,,1/1,2017-01-01T00:00:00.000,58284,,,,,,,58284010014,,,14,2017,0100,PROBUPHINE,1,XX,true,,,FFSU
27.8333,-81.717,1/1,2017-01-01T00:00:00.000,59011,POINT (-81.717 27.8333),,,,,6290.4,59011075104,0,18,04,2017,0751,BUTRANS,1,FL,false,6290.4,71,FFSU
33.7712,-111.3877,1/1,2017-01-01T00:00:00.000,00406,POINT (-111.3877 33.7712),,,,,,00406575501,,,01,2017,5755,METHADONE,1,AZ,true,,,FFSU
43.3504,-84.5603,1/1,2017-01-01T00:00:00.000,13107,POINT (-84.5603 43.3504),,,,,,13107008801,,,01,2017,0088,METHADONE,1,MI,true,,,FFSU
38.4623,-92.302,1/1,2017-01-01T00:00:00.000,59385,POINT (-92.302 38.4623),,,,,13435.07,59385001430,0,51,30,2017,0014,BUNAVAIL,1,MO,false,13435.07,1536,FFSU
32.9866,-83.6487,1/1,2017-01-01T00:00:00.000,13107,POINT (-83.6487 32.9866),,,,,1388.47,13107008901,47.13,36,01,2017,0089,Methadone,1,GA,false,1435.6,4726,MCOU
43.4108,-71.5653,1/1,2017-01-01T00:00:00.000,12496,POINT (-71.5653 43.4108),,,,,5214.77,12496121203,0,40,03,2017,1212,SUBOXONE,1,NH,false,5214.77,337,FFSU
39.0646,-105.3272,1/1,2017-01-01T00:00:00.000,59011,POINT (-105.3272 39.0646),,,,,61550.18,59011075804,2.63,122,04,2017,0758,BUTRANS,1,CO,false,61552.81,482,FFSU
38.4623,-92.302,1/1,2017-01-01T00:00:00.000,00054,POINT (-92.302 38.4623),,,,,7710.51,00054457125,48,287,25,2017,4571,METHADONE,1,MO,false,7758.51,36593,FFSU
36.17,-119.7462,1/1,2017-01-01T00:00:00.000,66689,POINT (-119.7462 36.17),,,,,,66689069430,,,30,2017,0694,METHADONE,1,CA,true,,,MCOU
37.768,-78.2057,1/1,2017-01-01T00:00:00.000,00054,POINT (-78.2057 37.768),,,,,190.4,00054457125,3,14,25,2017,4571,METHADONE,1,VA,false,193.4,933,FFSU
32.9866,-83.6487,1/1,2017-01-01T00:00:00.000,00054,POINT (-83.6487 32.9866),,,,,366.09,00054355563,4.41,24,63,2017,3555,METHADONE,1,GA,false,370.5,4862,FFSU
44.2394,-114.5103,1/1,2017-01-01T00:00:00.000,00054,POINT (-114.5103 44.2394),,,,,,00054355563,,,63,2017,3555,METHADONE,1,ID,true,,,FFSU
39.0646,-105.3272,1/1,2017-01-01T00:00:00.000,00054,POINT (-105.3272 39.0646),,,,,,00054457025,,,25,2017,4570,METHADONE,1,CO,true,,,MCOU
40.314,-74.5089,1/1,2017-01-01T00:00:00.000,00054,POINT (-74.5089 40.314),,,,,,00054355563,,,63,2017,3555,METHADONE,1,NJ,true,,,MCOU
27.8333,-81.717,1/1,2017-01-01T00:00:00.000,54123,POINT (-81.717 27.8333),,,,,,54123091430,,,30,2017,0914,ZUBSOLV,1,FL,true,,,MCOU
31.1801,-91.8749,1/1,2017-01-01T00:00:00.000,59011,POINT (-91.8749 31.1801),,,,,,59011075804,,,04,2017,0758,BUTRANS,1,LA,true,,,FFSU
44.2394,-114.5103,1/1,2017-01-01T00:00:00.000,59011,POINT (-114.5103 44.2394),,,,,,59011075704,,,04,2017,0757,BUTRANS,1,ID,true,,,FFSU
37.669,-84.6514,1/1,2017-01-01T00:00:00.000,59385,POINT (-84.6514 37.669),,,,,,59385001230,,,30,2017,0012,BUNAVAIL,1,KY,true,,,MCOU
41.6772,-71.5101,1/1,2017-01-01T00:00:00.000,00406,POINT (-71.5101 41.6772),,,,,1831.51,00406577101,0,51,01,2017,5771,METHADONE,1,RI,false,1831.51,9440,MCOU
44.2394,-114.5103,1/1,2017-01-01T00:00:00.000,13107,POINT (-114.5103 44.2394),,,,,,13107008801,,,01,2017,0088,METHADONE,1,ID,true,,,FFSU
40.3736,-82.7755,1/1,2017-01-01T00:00:00.000,66689,POINT (-82.7755 40.3736),,,,,,66689069479,,,79,2017,0694,METHADONE,1,OH,true,,,MCOU
27.8333,-81.717,1/1,2017-01-01T00:00:00.000,00054,POINT (-81.717 27.8333),,,,,,00054855424,,,24,2017,8554,METHADONE,1,FL,true,,,MCOU
45.7326,-93.9196,1/1,2017-01-01T00:00:00.000,12496,POINT (-93.9196 45.7326),,,,,33295.66,12496121203,1896.2,74,03,2017,1212,SUBOXONE,1,MN,false,35191.86,2367,FFSU
38.468,-80.9696,1/1,2017-01-01T00:00:00.000,00054,POINT (-80.9696 38.468),,,,,,00054355663,,,63,2017,3556,METHADONE,1,WV,true,,,FFSU
42.1497,-74.9384,1/1,2017-01-01T00:00:00.000,00054,POINT (-74.9384 42.1497),,,,,,00054355344,,,44,2017,3553,METHADONE,1,NY,true,,,MCOU
40.314,-74.5089,1/1,2017-01-01T00:00:00.000,63739,POINT (-74.5089 40.314),,,,,,63739000610,,,10,2017,0006,METHADONE,1,NJ,true,,,MCOU
38.4623,-92.302,1/1,2017-01-01T00:00:00.000,59011,POINT (-92.302 38.4623),,,,,109026.32,59011075104,0,273,04,2017,0751,BUTRANS,1,MO,false,109026.32,1089,FFSU
,,1/1,2017-01-01T00:00:00.000,00054,,,,,,,00054039168,,,68,2017,0391,METHADONE,1,XX,true,,,FFSU
,,1/1,2017-01-01T00:00:00.000,66689,,,,,,839.35,66689069430,1,21,30,2017,0694,METHADONE,1,XX,false,840.35,1775,FFSU
39.0646,-105.3272,1/1,2017-01-01T00:00:00.000,00054,POINT (-105.3272 39.0646),,,,,,00054355663,,,63,2017,3556,METHADONE,1,CO,true,,,FFSU
,,1/1,2017-01-01T00:00:00.000,00904,,,,,,,00904653061,,,61,2017,6530,METHADONE,1,XX,true,,,FFSU
,,1/1,2017-01-01T00:00:00.000,00054,,,,,,1566.59,00054355344,47.78,29,44,2017,3553,METHADONE,1,XX,false,1614.37,2692,FFSU
38.4199,-117.1219,1/1,2017-01-01T00:00:00.000,66689,POINT (-117.1219 38.4199),,,,,,66689071116,,,16,2017,0711,Methadone,1,NV,true,,,FFSU
39.0724,-76.7902,1/1,2017-01-01T00:00:00.000,66689,POINT (-76.7902 39.0724),,,,,,66689071116,,,16,2017,0711,METHADONE,1,MD,true,,,MCOU
39.0646,-105.3272,1/1,2017-01-01T00:00:00.000,00054,POINT (-105.3272 39.0646),,,,,8536.87,00054457125,26.33,285,25,2017,4571,METHADONE,1,CO,false,8563.2,36245,FFSU
21.1098,-157.5311,1/1,2017-01-01T00:00:00.000,00054,POINT (-157.5311 21.1098),,,,,7433.28,00054457125,0,209,25,2017,4571,METHADONE,1,HI,false,7433.28,28414,MCOU
40.1135,-111.8535,1/1,2017-01-01T00:00:00.000,00406,POINT (-111.8535 40.1135),,,,,,00406577123,,,23,2017,5771,METHADONE,1,UT,true,,,MCOU
44.6074,-69.3977,1/1,2017-01-01T00:00:00.000,59385,POINT (-69.3977 44.6074),,,,,,59385001430,,,30,2017,0014,BUNAVAIL,1,ME,true,,,FFSU
38.8964,-77.0262,1/1,2017-01-01T00:00:00.000,67877,POINT (-77.0262 38.8964),,,,,300.24,67877011601,8,15,01,2017,0116,METHADONE,1,DC,false,308.24,2298,FFSU
41.5834,-72.7622,1/1,2017-01-01T00:00:00.000,00406,POINT (-72.7622 41.5834),,,,,221.43,00406575501,0,19,01,2017,5755,METHADONE,1,CT,false,221.43,1118,FFSU
39.0646,-105.3272,1/1,2017-01-01T00:00:00.000,59011,POINT (-105.3272 39.0646),,,,,,59011075804,,,04,2017,0758,BUTRANS,1,CO,true,,,MCOU
39.0724,-76.7902,1/1,2017-01-01T00:00:00.000,00054,POINT (-76.7902 39.0724),,,,,,00054039268,,,68,2017,0392,METHADONE,1,MD,true,,,MCOU
41.5834,-72.7622,1/1,2017-01-01T00:00:00.000,00054,POINT (-72.7622 41.5834),,,,,,00054355563,,,63,2017,3555,METHADONE,1,CT,true,,,FFSU
33.8191,-80.9066,1/1,2017-01-01T00:00:00.000,00054,POINT (-80.9066 33.8191),,,,,,00054355563,,,63,2017,3555,METHADONE,1,SC,true,,,FFSU
32.9866,-83.6487,1/1,2017-01-01T00:00:00.000,00054,POINT (-83.6487 32.9866),,,,,,00054855424,,,24,2017,8554,METHADONE,1,GA,true,,,FFSU
36.17,-119.7462,1/1,2017-01-01T00:00:00.000,68084,POINT (-119.7462 36.17),,,,,,68084073811,,,11,2017,0738,METHADONE,1,CA,true,,,MCOU
38.4623,-92.302,1/1,2017-01-01T00:00:00.000,59385,POINT (-92.302 38.4623),,,,,,59385001630,,,30,2017,0016,BUNAVAIL,1,MO,true,,,FFSU
35.6411,-79.8431,1/1,2017-01-01T00:00:00.000,59385,POINT (-79.8431 35.6411),,,,,,59385001230,,,30,2017,0012,BUNAVAIL,1,NC,true,,,FFSU
37.768,-78.2057,1/1,2017-01-01T00:00:00.000,00054,POINT (-78.2057 37.768),,,,,,00054457025,,,25,2017,4570,METHADONE,1,VA,true,,,FFSU
43.3504,-84.5603,1/1,2017-01-01T00:00:00.000,67877,POINT (-84.5603 43.3504),,,,,661.87,67877011601,13.29,44,01,2017,0116,METHADONE,1,MI,false,675.16,5986,FFSU
31.1801,-91.8749,1/1,2017-01-01T00:00:00.000,59011,POINT (-91.8749 31.1801),,,,,,59011075004,,,04,2017,0750,BUTRANS,1,LA,true,,,MCOU
38.4199,-117.1219,1/1,2017-01-01T00:00:00.000,68084,POINT (-117.1219 38.4199),,,,,,68084073801,,,01,2017,0738,METHADONE,1,NV,true,,,FFSU
40.314,-74.5089,1/1,2017-01-01T00:00:00.000,00406,POINT (-74.5089 40.314),,,,,,00406575501,,,01,2017,5755,METHADONE,1,NJ,true,,,MCOU
32.799,-86.8073,1/1,2017-01-01T00:00:00.000,00054,POINT (-86.8073 32.799),,,,,,00054457025,,,25,2017,4570,METHADONE,1,AL,true,,,FFSU
38.4199,-117.1219,1/1,2017-01-01T00:00:00.000,67877,POINT (-117.1219 38.4199),,,,,4794.9,67877011601,816.2,247,01,2017,0116,Methadone,1,NV,false,5611.1,36767,FFSU
31.1801,-91.8749,1/1,2017-01-01T00:00:00.000,12496,POINT (-91.8749 31.1801),,,,,,12496120201,,,01,2017,1202,SUBOXONE,1,LA,true,,,MCOU
42.7475,-107.2085,1/1,2017-01-01T00:00:00.000,67877,POINT (-107.2085 42.7475),,,,,,67877011601,,,01,2017,0116,Methadone,1,WY,true,,,FFSU
38.4623,-92.302,1/1,2017-01-01T00:00:00.000,00054,POINT (-92.302 38.4623),,,,,,00054855324,,,24,2017,8553,METHADONE,1,MO,true,,,FFSU
35.6411,-79.8431,1/1,2017-01-01T00:00:00.000,66689,POINT (-79.8431 35.6411),,,,,,66689071116,,,16,2017,0711,METHADONE,1,NC,true,,,FFSU
